topology,instance,instance_seed,n_requests,n_bundles,A_conventional,B_conventional,D_conventional,A_resource_aware,B_resource_aware,D_resource_aware,B_ratio,D_ratio,B_tighter,D_tighter
grid4x4_c5,n8,38,8,39,83.90951469647868,83.90951469647868,83.90951469647868,83.90951469647868,65.8384578795909,83.90951469647868,0.7846363802453723,1.0,True,False
grid4x4_c5,n16,38,16,70,96.52270688057006,96.52270688057006,96.52270688057006,96.52270688057006,96.52270688057006,96.52270688057006,1.0,1.0,False,False
grid4x4_c5,n24,38,24,101,114.69138637316985,114.69138637316985,114.69138637316985,114.69138637316985,114.69138637316985,114.69138637316985,1.0,1.0,False,False
grid4x4_c5,n8,39,8,30,71.56486366636146,71.56486366636146,71.56486366636146,71.56486366636146,41.546720480946966,41.546720480946966,0.5805463512742735,0.5805463512742735,True,True
grid4x4_c5,n16,39,16,93,97.56901901093097,97.56901901093097,97.56901901093097,97.56901901093097,90.03151496448534,97.56901901093097,0.9227469526407641,1.0,True,False
grid4x4_c5,n24,39,24,96,108.46642816169935,108.46642816169935,108.46642816169935,108.46642816169935,108.46642816169935,108.46642816169935,1.0,1.0,False,False
grid4x4_c5,n8,40,8,36,115.24699248375856,115.24699248375856,115.24699248375856,115.24699248375856,115.24699248375856,115.24699248375856,1.0,1.0,False,False
grid4x4_c5,n16,40,16,87,109.02229920636586,109.02229920636586,109.02229920636586,109.02229920636586,109.02229920636586,109.02229920636586,1.0,1.0,False,False
grid4x4_c5,n24,40,24,93,102.160901135136,102.160901135136,102.160901135136,102.160901135136,102.160901135136,102.160901135136,1.0,1.0,False,False
grid4x4_c5,n8,41,8,37,92.96459725740571,92.96459725740571,92.96459725740571,92.96459725740571,92.96459725740571,92.96459725740571,1.0,1.0,False,False
grid4x4_c5,n16,41,16,78,84.73190779394112,84.73190779394112,84.73190779394112,84.73190779394112,84.73190779394112,84.73190779394112,1.0,1.0,False,False
grid4x4_c5,n24,41,24,117,88.44298172370291,88.44298172370291,88.44298172370291,88.44298172370291,88.44298172370291,88.44298172370291,1.0,1.0,False,False
grid4x4_c5,n8,42,8,35,62.41569064642516,62.41569064642516,62.41569064642516,62.41569064642516,61.69625165346039,62.41569064642516,0.9884734273463339,1.0,True,False
grid4x4_c5,n16,42,16,87,87.03294627198407,87.03294627198407,87.03294627198407,87.03294627198407,87.03294627198407,87.03294627198407,1.0,1.0,False,False
grid4x4_c5,n24,42,24,110,101.7901835985719,101.7901835985719,101.7901835985719,101.7901835985719,101.7901835985719,101.7901835985719,1.0,1.0,False,False
grid4x4_c5,n8,43,8,42,72.54572647375893,72.54572647375893,72.54572647375893,72.54572647375893,56.3720007442708,56.3720007442708,0.7770547416691946,0.7770547416691946,True,True
grid4x4_c5,n16,43,16,79,96.13502098984223,96.13502098984223,96.13502098984223,96.13502098984223,96.13502098984223,96.13502098984223,1.0,1.0,False,False
grid4x4_c5,n24,43,24,103,116.83947904297295,116.83947904297295,116.83947904297295,116.83947904297295,116.83947904297295,116.83947904297295,1.0,1.0,False,False
grid4x4_c5,n8,44,8,45,60.542685102239446,60.542685102239446,60.542685102239446,60.542685102239446,60.542685102239446,60.542685102239446,1.0,1.0,False,False
grid4x4_c5,n16,44,16,76,74.62221366927477,74.62221366927477,74.62221366927477,74.62221366927477,74.62221366927477,74.62221366927477,1.0,1.0,False,False
grid4x4_c5,n24,44,24,128,83.2454122344729,83.2454122344729,83.2454122344729,83.2454122344729,83.2454122344729,83.2454122344729,1.0,1.0,False,False
grid4x4_c5,n8,45,8,57,54.40922117563965,54.40922117563965,54.40922117563965,54.40922117563965,54.40922117563965,54.40922117563965,1.0,1.0,False,False
grid4x4_c5,n16,45,16,69,77.18634309060646,77.18634309060646,77.18634309060646,77.18634309060646,77.18634309060646,77.18634309060646,1.0,1.0,False,False
grid4x4_c5,n24,45,24,126,98.15079418555987,98.15079418555987,98.15079418555987,98.15079418555987,98.15079418555987,98.15079418555987,1.0,1.0,False,False
grid4x4_c5,n8,46,8,30,108.60664339202415,108.60664339202415,108.60664339202415,108.60664339202415,108.60664339202415,108.60664339202415,1.0,1.0,False,False
grid4x4_c5,n16,46,16,76,95.93197977888556,95.93197977888556,95.93197977888556,95.93197977888556,95.93197977888556,95.93197977888556,1.0,1.0,False,False
grid4x4_c5,n24,46,24,117,111.649390420952,111.649390420952,111.649390420952,111.649390420952,111.649390420952,111.649390420952,1.0,1.0,False,False
grid4x4_c5,n8,47,8,37,118.51494469496313,118.51494469496313,118.51494469496313,118.51494469496313,92.8291597298161,118.51494469496313,0.7832696540401907,1.0,True,False
grid4x4_c5,n16,47,16,69,107.59564507783884,107.59564507783884,107.59564507783884,107.59564507783884,107.59564507783884,107.59564507783884,1.0,1.0,False,False
grid4x4_c5,n24,47,24,120,82.31807877091218,82.31807877091218,82.31807877091218,82.31807877091218,82.31807877091218,82.31807877091218,1.0,1.0,False,False
grid4x4_c5,n8,48,8,33,84.62145185623051,84.62145185623051,84.62145185623051,84.62145185623051,78.0566495506868,80.87147704741753,0.9224215354199178,0.9556852934267296,True,True
grid4x4_c5,n16,48,16,79,79.54884002461627,79.54884002461627,79.54884002461627,79.54884002461627,79.54884002461627,79.54884002461627,1.0,1.0,False,False
grid4x4_c5,n24,48,24,113,103.57181131690923,103.57181131690923,103.57181131690923,103.57181131690923,103.57181131690923,103.57181131690923,1.0,1.0,False,False
grid4x4_c5,n8,49,8,45,72.13944743194034,72.13944743194034,72.13944743194034,72.13944743194034,72.13944743194034,72.13944743194034,1.0,1.0,False,False
grid4x4_c5,n16,49,16,75,97.02581188226888,97.02581188226888,97.02581188226888,97.02581188226888,97.02581188226888,97.02581188226888,1.0,1.0,False,False
grid4x4_c5,n24,49,24,133,114.66172618938633,114.66172618938633,114.66172618938633,114.66172618938633,114.66172618938633,114.66172618938633,1.0,1.0,False,False
grid4x4_c5,n8,50,8,32,101.69373437483671,101.69373437483671,101.69373437483671,101.69373437483671,101.69373437483671,101.69373437483671,1.0,1.0,False,False
grid4x4_c5,n16,50,16,71,81.20681413691345,81.20681413691345,81.20681413691345,81.20681413691345,76.05518411840424,81.20681413691345,0.9365616041798704,1.0,True,False
grid4x4_c5,n24,50,24,129,67.8836479682113,67.8836479682113,67.8836479682113,67.8836479682113,67.8836479682113,67.8836479682113,1.0,1.0,False,False
grid4x4_c5,n8,51,8,42,101.32977330620514,101.32977330620514,101.32977330620514,101.32977330620514,79.65800285536376,101.32977330620514,0.786126330458155,1.0,True,False
grid4x4_c5,n16,51,16,60,82.60999119420346,82.60999119420346,82.60999119420346,82.60999119420346,64.76464310216363,82.60999119420346,0.7839807530049465,1.0,True,False
grid4x4_c5,n24,51,24,124,119.18989103536326,119.18989103536326,119.18989103536326,119.18989103536326,119.18989103536326,119.18989103536326,1.0,1.0,False,False
grid4x4_c5,n8,52,8,42,81.11677752171197,81.11677752171197,81.11677752171197,81.11677752171197,49.69477498223209,43.12784514849384,0.6126325095807785,0.531676016554653,True,True
grid4x4_c5,n16,52,16,70,109.94530914467715,109.94530914467715,109.94530914467715,109.94530914467715,86.17856849646748,109.94530914467715,0.7838312445241752,1.0,True,False
grid4x4_c5,n24,52,24,122,80.87707448722024,80.87707448722024,80.87707448722024,80.87707448722024,80.87707448722024,80.87707448722024,1.0,1.0,False,False
grid4x4_c5,n8,53,8,29,62.710806726501346,62.710806726501346,62.710806726501346,62.710806726501346,49.061756610809574,61.248508819298515,0.782349313807763,0.976681883338221,True,True
grid4x4_c5,n16,53,16,63,69.90401322507573,69.90401322507573,69.90401322507573,69.90401322507573,69.90401322507573,69.90401322507573,1.0,1.0,False,False
grid4x4_c5,n24,53,24,115,89.70189829233941,89.70189829233941,89.70189829233941,89.70189829233941,89.70189829233941,89.70189829233941,1.0,1.0,False,False
grid4x4_c5,n8,54,8,48,85.57365154071042,85.57365154071042,85.57365154071042,85.57365154071042,85.57365154071042,85.57365154071042,1.0,1.0,False,False
grid4x4_c5,n16,54,16,76,82.44961876913644,82.44961876913644,82.44961876913644,82.44961876913644,78.83489013410139,82.44961876913644,0.9561583341560803,1.0,True,False
grid4x4_c5,n24,54,24,126,112.21776501807636,112.21776501807636,112.21776501807636,112.21776501807636,112.21776501807636,112.21776501807636,1.0,1.0,False,False
grid4x4_c5,n8,55,8,42,93.2031383837918,93.2031383837918,93.2031383837918,93.2031383837918,93.2031383837918,93.2031383837918,1.0,1.0,False,False
grid4x4_c5,n16,55,16,82,67.1274573182112,67.1274573182112,67.1274573182112,67.1274573182112,67.1274573182112,67.1274573182112,1.0,1.0,False,False
grid4x4_c5,n24,55,24,116,102.85731243903406,102.85731243903406,102.85731243903406,102.85731243903406,87.88417611752088,102.85731243903406,0.854428081324912,1.0,True,False
grid4x4_c5,n8,56,8,46,64.28458884753815,64.28458884753815,64.28458884753815,64.28458884753815,64.28458884753815,64.28458884753815,1.0,1.0,False,False
grid4x4_c5,n16,56,16,87,77.11333195096566,77.11333195096566,77.11333195096566,77.11333195096566,77.11333195096566,77.11333195096566,1.0,1.0,False,False
grid4x4_c5,n24,56,24,101,97.39761643587842,97.39761643587842,97.39761643587842,97.39761643587842,97.39761643587842,97.39761643587842,1.0,1.0,False,False
grid4x4_c5,n8,57,8,40,77.90637817327566,77.90637817327566,77.90637817327566,77.90637817327566,73.10131189117091,77.90637817327566,0.9383225559347972,1.0,True,False
grid4x4_c5,n16,57,16,90,99.33369720478412,99.33369720478412,99.33369720478412,99.33369720478412,90.09256477719465,99.33369720478412,0.9069688062799258,1.0,True,False
grid4x4_c5,n24,57,24,113,109.65930585190493,109.65930585190493,109.65930585190493,109.65930585190493,109.65930585190493,109.65930585190493,1.0,1.0,False,False
grid4x4_c5,n8,58,8,44,74.7127535215396,74.7127535215396,74.7127535215396,74.7127535215396,74.7127535215396,74.7127535215396,1.0,1.0,False,False
grid4x4_c5,n16,58,16,96,93.18121260698832,93.18121260698832,93.18121260698832,93.18121260698832,93.18121260698832,93.18121260698832,1.0,1.0,False,False
grid4x4_c5,n24,58,24,110,107.90947788872991,107.90947788872991,107.90947788872991,107.90947788872991,107.90947788872991,107.90947788872991,1.0,1.0,False,False
grid4x4_c5,n8,59,8,39,74.1721164568493,74.1721164568493,74.1721164568493,74.1721164568493,74.1721164568493,74.1721164568493,1.0,1.0,False,False
grid4x4_c5,n16,59,16,71,99.18274770374698,99.18274770374698,99.18274770374698,99.18274770374698,99.18274770374698,99.18274770374698,1.0,1.0,False,False
grid4x4_c5,n24,59,24,123,100.53256337460905,100.53256337460905,100.53256337460905,100.53256337460905,100.53256337460905,100.53256337460905,1.0,1.0,False,False
grid4x4_c5,n8,60,8,43,113.30495757787031,113.30495757787031,113.30495757787031,113.30495757787031,113.30495757787031,113.30495757787031,1.0,1.0,False,False
grid4x4_c5,n16,60,16,57,83.51496957358994,83.51496957358994,83.51496957358994,83.51496957358994,57.32251083446025,83.51496957358994,0.6863740851147653,1.0,True,False
grid4x4_c5,n24,60,24,118,95.59516633388603,95.59516633388603,95.59516633388603,95.59516633388603,95.59516633388603,95.59516633388603,1.0,1.0,False,False
grid4x4_c5,n8,61,8,39,93.49348768130169,93.49348768130169,93.49348768130169,93.49348768130169,93.49348768130169,93.49348768130169,1.0,1.0,False,False
grid4x4_c5,n16,61,16,102,76.76101874979994,76.76101874979994,76.76101874979994,76.76101874979994,76.76101874979994,76.76101874979994,1.0,1.0,False,False
grid4x4_c5,n24,61,24,138,111.33696747106794,111.33696747106794,111.33696747106794,111.33696747106794,111.33696747106794,111.33696747106794,1.0,1.0,False,False
grid4x4_c5,n8,62,8,43,114.5580209790378,114.5580209790378,114.5580209790378,114.5580209790378,89.81609044974536,114.5580209790378,0.7840227134002271,1.0,True,False
grid4x4_c5,n16,62,16,70,106.46006332948181,106.46006332948181,106.46006332948181,106.46006332948181,96.26132803796557,106.46006332948181,0.90420130354467,1.0,True,False
grid4x4_c5,n24,62,24,107,109.47274578120968,109.47274578120968,109.47274578120968,109.47274578120968,109.47274578120968,109.47274578120968,1.0,1.0,False,False
grid4x4_c5,n8,63,8,33,94.48477961910172,94.48477961910172,94.48477961910172,94.48477961910172,73.99177760791139,36.59754972166304,0.7831079027351902,0.3873380439600901,True,True
grid4x4_c5,n16,63,16,82,81.66352924237462,81.66352924237462,81.66352924237462,81.66352924237462,81.66352924237462,81.66352924237462,1.0,1.0,False,False
grid4x4_c5,n24,63,24,105,104.54053928086239,104.54053928086239,104.54053928086239,104.54053928086239,104.54053928086239,104.54053928086239,1.0,1.0,False,False
grid4x4_c5,n8,64,8,42,81.1255331077024,81.1255331077024,81.1255331077024,81.1255331077024,81.1255331077024,81.1255331077024,1.0,1.0,False,False
grid4x4_c5,n16,64,16,69,87.25772851510156,87.25772851510156,87.25772851510156,87.25772851510156,84.63008114407617,87.25772851510156,0.9698863651880346,1.0,True,False
grid4x4_c5,n24,64,24,95,85.0306365292381,85.0306365292381,85.0306365292381,85.0306365292381,85.0306365292381,85.0306365292381,1.0,1.0,False,False
grid4x4_c5,n8,65,8,45,82.30743978988588,82.30743978988588,82.30743978988588,82.30743978988588,58.809355414245715,76.35451278695946,0.7145083793685482,0.9276744967633178,True,True
grid4x4_c5,n16,65,16,69,83.14994795922397,83.14994795922397,83.14994795922397,83.14994795922397,78.54840162362464,83.14994795922397,0.9446596606668247,1.0,True,False
grid4x4_c5,n24,65,24,114,88.00138591814179,88.00138591814179,88.00138591814179,88.00138591814179,88.00138591814179,88.00138591814179,1.0,1.0,False,False
grid4x4_c5,n8,66,8,36,72.8779216273159,72.8779216273159,72.8779216273159,72.8779216273159,72.8779216273159,72.8779216273159,1.0,1.0,False,False
grid4x4_c5,n16,66,16,79,78.87280487858314,78.87280487858314,78.87280487858314,78.87280487858314,77.504564804294,78.87280487858314,0.9826525749097499,1.0,True,False
grid4x4_c5,n24,66,24,121,109.48422746860375,109.48422746860375,109.48422746860375,109.48422746860375,109.48422746860375,109.48422746860375,1.0,1.0,False,False
grid4x4_c5,n8,67,8,51,88.62885289334142,88.62885289334142,88.62885289334142,88.62885289334142,74.3219364381613,88.62885289334142,0.8385749562572193,1.0,True,False
grid4x4_c5,n16,67,16,84,85.49318031636432,85.49318031636432,85.49318031636432,85.49318031636432,85.49318031636432,85.49318031636432,1.0,1.0,False,False
grid4x4_c5,n24,67,24,119,83.89752732183761,83.89752732183761,83.89752732183761,83.89752732183761,83.89752732183761,83.89752732183761,1.0,1.0,False,False
grid4x4_c5,n8,68,8,42,69.54205270574192,69.54205270574192,69.54205270574192,69.54205270574192,69.54205270574192,44.947761925070296,1.0,0.6463393037197342,False,True
grid4x4_c5,n16,68,16,72,106.68313240678349,106.68313240678349,106.68313240678349,106.68313240678349,106.68313240678349,106.68313240678349,1.0,1.0,False,False
grid4x4_c5,n24,68,24,108,87.73838100514298,87.73838100514298,87.73838100514298,87.73838100514298,87.73838100514298,87.73838100514298,1.0,1.0,False,False
grid4x4_c5,n8,69,8,45,117.23521117425814,117.23521117425814,117.23521117425814,117.23521117425814,117.23521117425814,117.23521117425814,1.0,1.0,False,False
grid4x4_c5,n16,69,16,84,89.08141258053011,89.08141258053011,89.08141258053011,89.08141258053011,89.08141258053011,89.08141258053011,1.0,1.0,False,False
grid4x4_c5,n24,69,24,120,117.58385919729808,117.58385919729808,117.58385919729808,117.58385919729808,117.58385919729808,117.58385919729808,1.0,1.0,False,False
grid4x4_c5,n8,70,8,39,82.48482398562011,82.48482398562011,82.48482398562011,82.48482398562011,75.54587443622181,82.48482398562011,0.9158760458698681,1.0,True,False
grid4x4_c5,n16,70,16,86,82.77916963994096,82.77916963994096,82.77916963994096,82.77916963994096,80.9938808256087,82.77916963994096,0.9784331152136749,1.0,True,False
grid4x4_c5,n24,70,24,117,105.945651233267,105.945651233267,105.945651233267,105.945651233267,105.945651233267,105.945651233267,1.0,1.0,False,False
grid4x4_c5,n8,71,8,39,73.33739051098401,73.33739051098401,73.33739051098401,73.33739051098401,73.33739051098401,73.33739051098401,1.0,1.0,False,False
grid4x4_c5,n16,71,16,96,111.60458375886274,111.60458375886274,111.60458375886274,111.60458375886274,111.60458375886274,111.60458375886274,1.0,1.0,False,False
grid4x4_c5,n24,71,24,117,99.25421272880435,99.25421272880435,99.25421272880435,99.25421272880435,99.25421272880435,99.25421272880435,1.0,1.0,False,False
grid4x4_c5,n8,72,8,30,76.20735250861233,76.20735250861233,76.20735250861233,76.20735250861233,76.20735250861233,76.20735250861233,1.0,1.0,False,False
grid4x4_c5,n16,72,16,66,101.7966661539507,101.7966661539507,101.7966661539507,101.7966661539507,101.7966661539507,101.7966661539507,1.0,1.0,False,False
grid4x4_c5,n24,72,24,123,92.60918138871955,92.60918138871955,92.60918138871955,92.60918138871955,92.60918138871955,92.60918138871955,1.0,1.0,False,False
grid4x4_c5,n8,73,8,39,66.99162482161329,66.99162482161329,66.99162482161329,66.99162482161329,41.1923192768121,40.952800344947484,0.6148875980616962,0.6113122417018167,True,True
grid4x4_c5,n16,73,16,74,98.21840442318016,98.21840442318016,98.21840442318016,98.21840442318016,98.21840442318016,98.21840442318016,1.0,1.0,False,False
grid4x4_c5,n24,73,24,117,80.80605410193103,80.80605410193103,80.80605410193103,80.80605410193103,80.80605410193103,80.80605410193103,1.0,1.0,False,False
grid4x4_c5,n8,74,8,47,41.152936891555,41.152936891555,41.152936891555,41.152936891555,41.152936891555,41.152936891555,1.0,1.0,False,False
grid4x4_c5,n16,74,16,87,94.31278833863347,94.31278833863347,94.31278833863347,94.31278833863347,94.31278833863347,94.31278833863347,1.0,1.0,False,False
grid4x4_c5,n24,74,24,118,86.65989265893718,86.65989265893718,86.65989265893718,86.65989265893718,86.65989265893718,86.65989265893718,1.0,1.0,False,False
grid4x4_c5,n8,75,8,39,85.3762178280078,85.3762178280078,85.3762178280078,85.3762178280078,72.63856107764761,72.63856107764761,0.8508055630196636,0.8508055630196636,True,True
grid4x4_c5,n16,75,16,75,105.28510737655094,105.28510737655094,105.28510737655094,105.28510737655094,105.28510737655094,105.28510737655094,1.0,1.0,False,False
grid4x4_c5,n24,75,24,130,98.4051785910349,98.4051785910349,98.4051785910349,98.4051785910349,98.4051785910349,98.4051785910349,1.0,1.0,False,False
grid4x4_c5,n8,76,8,40,113.37274189590038,113.37274189590038,113.37274189590038,113.37274189590038,84.3971645564376,84.3971645564376,0.7444220113678793,0.7444220113678793,True,True
grid4x4_c5,n16,76,16,106,97.67449612099885,97.67449612099885,97.67449612099885,97.67449612099885,97.67449612099885,97.67449612099885,1.0,1.0,False,False
grid4x4_c5,n24,76,24,126,99.45165686094423,99.45165686094423,99.45165686094423,99.45165686094423,99.45165686094423,99.45165686094423,1.0,1.0,False,False
grid4x4_c5,n8,77,8,51,90.61239337216948,90.61239337216948,90.61239337216948,90.61239337216948,90.61239337216948,90.61239337216948,1.0,1.0,False,False
grid4x4_c5,n16,77,16,61,84.86818501566474,84.86818501566474,84.86818501566474,84.86818501566474,84.86818501566474,84.86818501566474,1.0,1.0,False,False
grid4x4_c5,n24,77,24,114,99.08826458857801,99.08826458857801,99.08826458857801,99.08826458857801,99.08826458857801,99.08826458857801,1.0,1.0,False,False
grid4x4_c5,n8,78,8,34,68.42914830566227,68.42914830566227,68.42914830566227,68.42914830566227,68.42914830566227,68.42914830566227,1.0,1.0,False,False
grid4x4_c5,n16,78,16,71,80.16442032813411,80.16442032813411,80.16442032813411,80.16442032813411,80.16442032813411,80.16442032813411,1.0,1.0,False,False
grid4x4_c5,n24,78,24,128,87.28863833134037,87.28863833134037,87.28863833134037,87.28863833134037,87.28863833134037,87.28863833134037,1.0,1.0,False,False
grid4x4_c5,n8,79,8,21,112.25413992156884,112.25413992156884,112.25413992156884,112.25413992156884,67.17179676144924,86.68768029873362,0.5983903739174492,0.772244839783207,True,True
grid4x4_c5,n16,79,16,69,81.21809651558857,81.21809651558857,81.21809651558857,81.21809651558857,81.21809651558857,81.21809651558857,1.0,1.0,False,False
grid4x4_c5,n24,79,24,88,119.83067876813347,119.83067876813347,119.83067876813347,119.83067876813347,111.9350375854352,119.83067876813347,0.9341100187041755,1.0,True,False
grid4x4_c5,n8,80,8,32,50.6575422410127,50.6575422410127,50.6575422410127,50.6575422410127,50.6575422410127,50.6575422410127,1.0,1.0,False,False
grid4x4_c5,n16,80,16,74,82.82437607522053,82.82437607522053,82.82437607522053,82.82437607522053,82.82437607522053,82.82437607522053,1.0,1.0,False,False
grid4x4_c5,n24,80,24,94,99.2991026581754,99.2991026581754,99.2991026581754,99.2991026581754,99.2991026581754,99.2991026581754,1.0,1.0,False,False
grid4x4_c5,n8,81,8,36,88.79481931756042,88.79481931756042,88.79481931756042,88.79481931756042,76.32962198322178,88.79481931756042,0.8596179661140042,1.0,True,False
grid4x4_c5,n16,81,16,55,85.49332392971718,85.49332392971718,85.49332392971718,85.49332392971718,85.49332392971718,85.49332392971718,1.0,1.0,False,False
grid4x4_c5,n24,81,24,98,112.87654048397768,112.87654048397768,112.87654048397768,112.87654048397768,112.87654048397768,112.87654048397768,1.0,1.0,False,False
grid4x4_c5,n8,82,8,35,60.436320836715275,60.436320836715275,60.436320836715275,60.436320836715275,43.43891875232895,60.436320836715275,0.7187551815023733,1.0,True,False
grid4x4_c5,n16,82,16,80,98.20079469557191,98.20079469557191,98.20079469557191,98.20079469557191,98.20079469557191,98.20079469557191,1.0,1.0,False,False
grid4x4_c5,n24,82,24,103,107.7403259874257,107.7403259874257,107.7403259874257,107.7403259874257,107.7403259874257,107.7403259874257,1.0,1.0,False,False
grid4x4_c5,n8,83,8,35,88.1805787936937,88.1805787936937,88.1805787936937,88.1805787936937,84.7693021232459,88.1805787936937,0.961314875484898,1.0,True,False
grid4x4_c5,n16,83,16,88,76.27810750728047,76.27810750728047,76.27810750728047,76.27810750728047,76.27810750728047,76.27810750728047,1.0,1.0,False,False
grid4x4_c5,n24,83,24,102,94.22210774547403,94.22210774547403,94.22210774547403,94.22210774547403,94.22210774547403,94.22210774547403,1.0,1.0,False,False
grid4x4_c5,n8,84,8,39,72.94620735762095,72.94620735762095,72.94620735762095,72.94620735762095,72.94620735762095,72.94620735762095,1.0,1.0,False,False
grid4x4_c5,n16,84,16,76,67.28555977720795,67.28555977720795,67.28555977720795,67.28555977720795,67.28555977720795,67.28555977720795,1.0,1.0,False,False
grid4x4_c5,n24,84,24,100,92.00716413003366,92.00716413003366,92.00716413003366,92.00716413003366,92.00716413003366,92.00716413003366,1.0,1.0,False,False
grid4x4_c5,n8,85,8,36,72.36946683424983,72.36946683424983,72.36946683424983,72.36946683424983,65.81647036579854,72.36946683424983,0.9094508118532939,1.0,True,False
grid4x4_c5,n16,85,16,81,97.10156397891211,97.10156397891211,97.10156397891211,97.10156397891211,84.46616374131811,84.46616374131811,0.8698743900732837,0.8698743900732837,True,True
grid4x4_c5,n24,85,24,129,97.91332846858153,97.91332846858153,97.91332846858153,97.91332846858153,97.91332846858153,97.91332846858153,1.0,1.0,False,False
grid4x4_c5,n8,86,8,36,85.31677132101805,85.31677132101805,85.31677132101805,85.31677132101805,85.31677132101805,85.31677132101805,1.0,1.0,False,False
grid4x4_c5,n16,86,16,81,109.00064431182759,109.00064431182759,109.00064431182759,109.00064431182759,109.00064431182759,109.00064431182759,1.0,1.0,False,False
grid4x4_c5,n24,86,24,134,99.06040535352633,99.06040535352633,99.06040535352633,99.06040535352633,99.06040535352633,99.06040535352633,1.0,1.0,False,False
grid4x4_c5,n8,87,8,30,89.22997387788176,89.22997387788176,89.22997387788176,89.22997387788176,81.95334609372937,84.35444004244717,0.9184508582944221,0.9453599096408215,True,True
grid4x4_c5,n16,87,16,80,93.34326558694397,93.34326558694397,93.34326558694397,93.34326558694397,93.34326558694397,93.34326558694397,1.0,1.0,False,False
grid4x4_c5,n24,87,24,119,96.89237791306127,96.89237791306127,96.89237791306127,96.89237791306127,96.89237791306127,96.89237791306127,1.0,1.0,False,False
grid4x4_c5,n8,88,8,33,107.10981460675086,107.10981460675086,107.10981460675086,107.10981460675086,83.97267263231754,107.10981460675086,0.7839867237248019,1.0,True,False
grid4x4_c5,n16,88,16,66,89.22413903115269,89.22413903115269,89.22413903115269,89.22413903115269,89.22413903115269,89.22413903115269,1.0,1.0,False,False
grid4x4_c5,n24,88,24,103,95.35522731539163,95.35522731539163,95.35522731539163,95.35522731539163,95.35522731539163,95.35522731539163,1.0,1.0,False,False
grid4x4_c5,n8,89,8,30,104.08705746149167,104.08705746149167,104.08705746149167,104.08705746149167,87.1078539586949,104.08705746149167,0.8368749783412944,1.0,True,False
grid4x4_c5,n16,89,16,69,97.82924635638877,97.82924635638877,97.82924635638877,97.82924635638877,97.82924635638877,97.82924635638877,1.0,1.0,False,False
grid4x4_c5,n24,89,24,120,96.8571148888027,96.8571148888027,96.8571148888027,96.8571148888027,96.8571148888027,96.8571148888027,1.0,1.0,False,False
grid4x4_c5,n8,90,8,42,104.83919094100685,104.83919094100685,104.83919094100685,104.83919094100685,82.37045300874277,104.83919094100685,0.785683791236931,1.0,True,False
grid4x4_c5,n16,90,16,87,100.72456478680351,100.72456478680351,100.72456478680351,100.72456478680351,79.17889620745066,100.72456478680351,0.7860932075014965,1.0,True,False
grid4x4_c5,n24,90,24,111,92.73869879755209,92.73869879755209,92.73869879755209,92.73869879755209,92.73869879755209,92.73869879755209,1.0,1.0,False,False
grid4x4_c5,n8,91,8,43,96.66791182161154,96.66791182161154,96.66791182161154,96.66791182161154,96.66791182161154,96.66791182161154,1.0,1.0,False,False
grid4x4_c5,n16,91,16,69,108.39574035020269,108.39574035020269,108.39574035020269,108.39574035020269,108.39574035020269,108.39574035020269,1.0,1.0,False,False
grid4x4_c5,n24,91,24,124,94.91577094594295,94.91577094594295,94.91577094594295,94.91577094594295,94.91577094594295,94.91577094594295,1.0,1.0,False,False
grid4x4_c5,n8,92,8,43,82.65518319365616,82.65518319365616,82.65518319365616,82.65518319365616,65.01928687881124,55.56605305003995,0.7866329051195124,0.6722633826828742,True,True
grid4x4_c5,n16,92,16,58,89.39740229887424,89.39740229887424,89.39740229887424,89.39740229887424,89.39740229887424,89.39740229887424,1.0,1.0,False,False
grid4x4_c5,n24,92,24,110,106.34688314195414,106.34688314195414,106.34688314195414,106.34688314195414,106.34688314195414,106.34688314195414,1.0,1.0,False,False
grid4x4_c5,n8,93,8,48,69.75401722807112,69.75401722807112,69.75401722807112,69.75401722807112,69.04153095904896,69.04153095904896,0.989785731383863,0.989785731383863,True,True
grid4x4_c5,n16,93,16,77,90.54157718109711,90.54157718109711,90.54157718109711,90.54157718109711,90.54157718109711,90.54157718109711,1.0,1.0,False,False
grid4x4_c5,n24,93,24,99,89.40279092818743,89.40279092818743,89.40279092818743,89.40279092818743,89.40279092818743,89.40279092818743,1.0,1.0,False,False
grid4x4_c5,n8,94,8,39,97.52891660017602,97.52891660017602,97.52891660017602,97.52891660017602,97.52891660017602,97.52891660017602,1.0,1.0,False,False
grid4x4_c5,n16,94,16,76,90.124041434756,90.124041434756,90.124041434756,90.124041434756,90.124041434756,90.124041434756,1.0,1.0,False,False
grid4x4_c5,n24,94,24,123,87.7081268473184,87.7081268473184,87.7081268473184,87.7081268473184,87.7081268473184,87.7081268473184,1.0,1.0,False,False
grid4x4_c5,n8,95,8,44,78.17658688878471,78.17658688878471,78.17658688878471,78.17658688878471,78.17658688878471,78.17658688878471,1.0,1.0,False,False
grid4x4_c5,n16,95,16,73,84.16890241553018,84.16890241553018,84.16890241553018,84.16890241553018,84.16890241553018,84.16890241553018,1.0,1.0,False,False
grid4x4_c5,n24,95,24,100,107.14121328906292,107.14121328906292,107.14121328906292,107.14121328906292,107.14121328906292,107.14121328906292,1.0,1.0,False,False
